"","cluster","Avg. SIMCE Lang","Avg. SIMCE Math","Public","SEP status","% Priority Students","&#916; Obs-Pred D1","&#916; Obs-Pred D2","&#916; Obs-Pred D9","&#916; Obs-Pred D10"
"213","Cluster 2
Lower att (bottom)",255,242,1,1,0.59364,0.0519730192982686,-0.127110512027854,0.0504462838572199,0.0451159244219818
"214","Cluster 1
Increase att",244,223,1,1,0.583333,0.287930521077461,0.176145623385584,0.0557735398323632,-0.0427483753490314
"215","Cluster 1
Increase att",226,197,1,1,0.792208,-0.0318055867202978,-0.405447014374121,0.133073329892706,0.0490445342052973
"216","Cluster 1
Increase att",254,241,0,1,0.567901,-0.0861573313703244,0.0697617694448861,-0.0894495061693167,0.0901960522210095
"217","Cluster 1
Increase att",264,262,1,1,0.511008,-0.0169576751761591,0.0390299329188792,0.06913391235554,0.0380625958472797
"218","Cluster 1
Increase att",244,248,1,1,0.693642,0.0645746129538092,0.0481596059406475,0.0727100220829132,0.0802521239956058
"219","Cluster 1
Increase att",237,250,1,1,0.640336,0.0289312216085504,0.0997620210428805,-0.0109378620911578,0.00778949227374115
"220","Cluster 1
Increase att",257,259,1,1,0.697304,-0.0109337226290136,0.108972717338193,0.0448563777609027,0.0615215484834176
"221","Cluster 1
Increase att",245,238,1,1,0.595506,0.151815983210203,-0.000739968149242598,0.0325969323252182,0.021552709454393
"222","Cluster 1
Increase att",230,232,1,1,0.659401,-0.00736457624625464,-0.0656029096188651,0.0267306980418859,0.0939625699156795
"223","Cluster 1
Increase att",233,229,1,1,0.586345,-0.316616674224396,0.128297997704431,0.142438788704738,0.0341697188994555
"224","Cluster 1
Increase att",235,239,1,1,0.722973,0.0287781619940741,0.0893360386890965,0.0129829404666725,0.0556242360178389
"225","Cluster 1
Increase att",244,252,1,1,0.614754,0.138054448052908,0.0589930800449621,0.0462929251957912,0.0776927123158984
"226","Cluster 1
Increase att",254,256,1,1,0.561743,0.126937914288403,-0.0514941608857731,0.0165398957405112,0.0484573497113961
"227","Cluster 1
Increase att",256,254,1,1,0.626781,0.137187724916042,0.246585261437205,0.0369746352119205,0.063373375147033
"228","Cluster 2
Lower att (bottom)",228,229,1,1,0.760915,-0.00119242380169526,-0.123701181971744,0.0269372350948208,0.0102086802876308
"229","Cluster 1
Increase att",266,265,1,1,0.405086,0.0262257004303472,-0.113627116311763,0.033836419878953,0.0383593872306738
"230","Cluster 1
Increase att",262,264,1,1,0.380682,0.0892207920210616,0.0900663963338068,0.0549095932980693,-0.0909051782248512
"231","Cluster 1
Increase att",258,270,1,1,0.697055,0.0969075807517484,0.099582683586235,-0.0041450830857519,0.0218695681965954
"232","Cluster 1
Increase att",273,267,0,0,0.291353,0.0516646765285649,-0.0476001445301933,0.0343639158314847,0.066381840334921
"233","Cluster 1
Increase att",282,286,0,1,0.387611,-0.182050996006746,0.0691193333970583,0.00188858671302394,0.0309991556101963
"234","Cluster 2
Lower att (bottom)",252,239,0,1,0.591304,-0.679018781862574,-0.1029880047185,-0.266168974530052,0.00851354631361501
"235","Cluster 1
Increase att",271,248,0,1,0.341146,0.0400167547980271,0.0321621478108486,0.262707960121186,-0.00813734958751278
"236","Cluster 1
Increase att",285,286,0,1,0.319535,0.0686758650027008,0.0632876725905461,0.0249546030874319,0.010246030529928
"237","Cluster 1
Increase att",227,233,0,1,0.488679,-0.142601887632144,0.0439645216547233,0.0447512560252821,-0.146459585275435
"238","Cluster 1
Increase att",267,267,0,1,0.426731,0.0335520075710065,0.116243342867341,0.00782375153009496,0.0111014570974307
"239","Cluster 1
Increase att",286,285,0,1,0.295421,0.162481112998274,0.0526348906150056,0.0472932135591102,-0.0812321987212674
"240","Cluster 2
Lower att (bottom)",277,269,0,1,0.402878,0.160369293857461,-0.424539831717957,-0.297453680308932,-0.239330986034862
"241","Cluster 2
Lower att (bottom)",245,235,0,0,0.267016,0.0531871978442341,0.0765777549876214,-0.284702176112351,0.102720983724529
"242","Cluster 1
Increase att",251,240,0,1,0.581181,0.0871330852535748,0.0237506658326415,0.0936840829344832,0.0253566730605387
"243","Cluster 1
Increase att",262,261,0,1,0.457531,0.0378733845555459,0.124386784706991,0.0530911851981485,-0.0428282257209591
"244","Cluster 1
Increase att",262,256,0,1,0.524845,0.111823410509108,-0.156051972351322,0.105969725043273,0.0522380490654565
"245","Cluster 1
Increase att",267,235,0,1,0.516729,0.34967120011137,0.163315927629691,0.0400308805376086,0.0930963610302051
"246","Cluster 1
Increase att",259,253,0,1,0.442922,0.0783095776942557,0.0710231233237436,0.0413732861381894,0.052590449036128
"247","Cluster 1
Increase att",277,294,0,1,0.212349,0.0904369668507113,0.0949154314071609,0.0174610700044091,0.044715779635941
"248","Cluster 2
Lower att (bottom)",283,264,0,1,0.306962,-0.224557048360889,-0.052527461327646,-0.0959211393958898,0.0152013331138642
"249","Cluster 1
Increase att",229,228,0,1,0.498525,0.0342957133113473,0.088301285359059,0.0537350910027035,0.078246100825233
"250","Cluster 1
Increase att",221,228,0,0,0.173913,-0.000863775951561063,0.00349067887065468,0,0
"251","Cluster 1
Increase att",282,281,0,1,0.484,0.00133653013771373,-0.0352494108408844,-0.139950955190671,0.0147018928617626
"252","Cluster 2
Lower att (bottom)",254,248,1,1,0.641337,-0.461243178189789,-0.125239742671787,-0.00413103485981248,0.0513475726011903
"253","Cluster 1
Increase att",259,259,1,1,0.496622,0.0535871360049128,0.0697496168247225,0.0613803431679389,0.0662261612534212
"254","Cluster 1
Increase att",254,258,1,1,0.626277,-0.051219330453056,-0.200448712296546,0.0230087546781148,0.0660096446061774
"255","Cluster 1
Increase att",278,259,1,1,0.55303,0.110924001208723,0.099071712506855,0.044403831603287,0.121092101475603
"256","Cluster 1
Increase att",261,252,1,1,0.701333,-0.145021653155867,-0.0878359149188163,0.0586667728387967,0.0957258905652391
"257","Cluster 2
Lower att (bottom)",230,216,1,1,0.664474,-0.345356992433308,-0.903120948002884,-0.00349446277463317,0.120946022537993
"258","Cluster 2
Lower att (bottom)",268,249,1,1,0.59434,0.266260046214716,0.180625033584382,-0.976069871329094,0.0332849782456744
"259","Cluster 1
Increase att",255,253,0,1,0.401114,0.0666613004999661,0.0223392835654007,0.0304931865343974,0.0550767175900688
"260","Cluster 2
Lower att (bottom)",225,212,1,1,0.569659,-0.517065598363393,-0.153177285461667,0.00626709769310907,0.0144733012197301
"261","Cluster 1
Increase att",259,240,1,1,0.505764,-0.0341883223456275,0.055522843768108,0.0713673546391694,0.0777487240169471
"262","Cluster 1
Increase att",208,227,1,1,0.52,0.126336848857847,0.120567520422278,0.0402374089788451,0.0370825913287447
"263","Cluster 1
Increase att",231,203,1,1,0.736607,-0.125432888568768,0.310518944105564,0.0842865599075558,0.0592915276103779
"264","Cluster 1
Increase att",239,234,1,1,0.720472,0.0964071353406949,0.0716956438455252,0.114432062625642,0.0540645578057954
"265","Cluster 1
Increase att",217,223,1,1,0.54059,0.0493963887505856,-0.101150621661678,0.0678935854586052,0.0737921465639958
"266","Cluster 1
Increase att",245,233,1,1,0.727969,0.280355380987469,-0.429461201336601,0.0466944534446561,-0.0253443509340647
"267","Cluster 2
Lower att (bottom)",225,244,1,1,0.629214,0.0800331684834046,-0.725560255158531,0.0739051585014339,0.0330322742947333
"268","Cluster 1
Increase att",246,253,1,1,0.63764,-0.0782771568190339,0.158643898282055,0.0352682443466846,0.0211454361303365
"269","Cluster 1
Increase att",248,243,1,1,0.613889,-0.113706260255349,-0.0453146781846627,0.0620829092966116,-0.141498652321895
"270","Cluster 1
Increase att",220,204,1,1,0.814607,-0.325737761474025,0.138707564677844,0.0889995845534791,0.0259176819192479
"271","Cluster 1
Increase att",247,243,1,1,0.795652,0.354844991931416,-0.285384353791701,0.174228994678663,0.0443099200790735
"272","Cluster 1
Increase att",237,240,1,1,0.755639,-0.182862154663027,0.0359061630474778,0.0732600572216765,0.0453549452673073
"273","Cluster 1
Increase att",258,248,1,1,0.709402,-0.00293723172518168,0.0373747450203505,-0.00998584385257817,0.0136405207605068
"274","Cluster 2
Lower att (bottom)",259,250,1,1,0.566265,-0.0723905783498259,-0.312310611571911,0.0905989867129113,0.0297430984091264
"275","Cluster 2
Lower att (bottom)",238,215,1,1,0.473545,0.214184512228109,-0.41760608280855,0.0249284489555885,0.0831062624158238
"276","Cluster 1
Increase att",221,219,1,1,0.720351,0.119184144083513,0.0814382947449613,0.0741919076334108,0.0194900365484445
"277","Cluster 2
Lower att (bottom)",231,215,1,1,0.633621,-0.0641178791879176,-0.221140131262927,-0.415668472557221,-0.475186791989943
"278","Cluster 2
Lower att (bottom)",231,224,1,1,0.817427,-0.137456798213693,0.0204809294082212,-0.239509093982616,0.0152117485306209
"279","Cluster 2
Lower att (bottom)",206,205,1,1,0.73913,-0.812811311754283,-0.456261441369802,0.214080301035066,0.0798471787597796
"280","Cluster 1
Increase att",239,236,1,1,0.608466,-0.248394913099042,0.132466155329529,0.108768928537353,0.0705558851085731
"281","Cluster 1
Increase att",219,214,1,1,0.622396,0.322659237337431,0.224718551330332,-0.177807898224568,-0.00809094103599639
"282","Cluster 2
Lower att (bottom)",278,262,1,1,0.716763,-0.85546096107487,-0.322038116636294,0.02347977873958,0.0618950973700653
"283","Cluster 1
Increase att",234,234,1,1,0.779123,-0.0627485349209032,0.0319405172315055,0.0458378013900252,-0.0850595559695552
"284","Cluster 1
Increase att",244,236,1,1,0.459519,-0.027133474182042,-0.142963456197852,0.104599675586957,0.0803837404649383
"285","Cluster 1
Increase att",267,257,1,1,0.542274,0.0930728726684643,-0.116536291042543,0.0129053183932406,0.0588812825117986
"286","Cluster 2
Lower att (bottom)",221,215,1,1,0.608209,-0.205421410732358,-0.176289892443852,0.0321569166398648,-0.196649617413326
"287","Cluster 1
Increase att",236,213,1,1,0.641196,0.190229459361495,0.123634205770494,0.0467358803323629,0.0626214457319636
"288","Cluster 1
Increase att",239,221,1,1,0.614833,0.129637294840913,-0.0703793393570933,-0.0178655501029406,0.142113361067184
"289","Cluster 1
Increase att",245,235,1,1,0.537764,-0.152864213112554,0.0720336074562703,0.0532028662890018,0.0290744524599473
"290","Cluster 1
Increase att",255,231,1,1,0.588477,0.100307696233216,0.20146578101341,-0.00875352036006904,0.0278052198930049
"291","Cluster 1
Increase att",268,257,0,0,0.314578,0.102759629825263,0.0416366947084794,0.0590458520854048,0.0808520708389768
"292","Cluster 1
Increase att",235,240,0,1,0.440559,0.0347858326119281,0.122208400553767,0.0668000386646769,0.0823343450932824
"293","Cluster 2
Lower att (bottom)",261,269,0,1,0.503676,-0.0211169301204019,0.0592302012019141,-0.319825114996537,-0.285010289376056
"294","Cluster 1
Increase att",279,285,0,1,0.336884,0.106498221731006,-0.0499055162098756,0.0767421510540581,0.0769844031274299
"295","Cluster 1
Increase att",248,241,0,1,0.537037,-0.171695313273347,-0.14841338376731,0.0737375461959667,0.00890979549351767
"296","Cluster 2
Lower att (bottom)",279,284,0,1,0.423453,-0.124492133404299,-0.149643056489668,0.0555969857491219,-0.302744057392756
"297","Cluster 1
Increase att",277,267,0,1,0.641536,-0.0474631712635196,-0.0274342190654903,0.0304320788960181,0.0489475264044119
"298","Cluster 1
Increase att",258,272,0,0,0.324201,-0.0599392408406915,0.127808805881522,0.0123304721394059,0.0413876538917679
"299","Cluster 1
Increase att",279,273,0,0,0.192513,0.05673893342833,0.0758765262711487,0.0459852041110327,0.0505449009887305
"300","Cluster 1
Increase att",293,296,0,0,0.06574,-0.0431759612189936,-0.0354717432233514,0.0285304933673538,0.048820146405447
"301","Cluster 1
Increase att",271,261,0,0,0.208167,0.0224295646720009,-0.000339441667725926,0.01751189846721,0.0473527086293484
"302","Cluster 1
Increase att",263,270,0,1,0.692833,-0.189243828181597,0.0180213795924361,0.0283571722224956,0.023608828905524
"303","Cluster 1
Increase att",257,262,0,1,0.58496,0.0446952159422764,0.0211274991312815,0.0739185752441578,0.029771324309955
"304","Cluster 2
Lower att (bottom)",246,241,0,1,0.408257,-0.0450862735875988,-0.25928295699307,-0.011701329537364,0.0654523704081513
"305","Cluster 1
Increase att",251,252,0,1,0.528736,0.0136762566285059,0.0764016699378943,-0.0775585802236057,0.0306571317272119
"306","Cluster 2
Lower att (bottom)",249,237,0,1,0.505618,-0.435438141204358,0.0952486210356582,0.0982880513723675,0.0304872050944882
"307","Cluster 1
Increase att",292,291,0,0,0.475,0.10084989929244,0.237425446180283,0.0358741994702714,0.0855512208902255
"308","Cluster 1
Increase att",264,270,0,1,0.485401,0.0556119829892385,-0.080691079561247,0.0368343377317166,0.0459269393005336
"309","Cluster 1
Increase att",249,269,0,1,0.64,0.106703166931952,0.0312298494353205,0.0497522847425599,0.0157330882912521
"310","Cluster 2
Lower att (bottom)",241,226,0,1,0.52,-0.0242795111781919,0.0167045401537674,-0.390301049419822,0.0361609000379135
"311","Cluster 1
Increase att",236,230,1,1,0.602317,-0.0887768670949531,0.00711946311551048,-0.116261536280552,0.0890408031551074
"312","Cluster 2
Lower att (bottom)",209,185,1,1,0.771704,0.0461032044121943,-0.531411191915623,-0.41351952087303,0.0980150074869741
"313","Cluster 1
Increase att",210,198,1,1,0.68,0.142061780359971,0.0471802860333894,-0.0771071017978364,0.0666597304641093
"314","Cluster 1
Increase att",237,224,1,1,0.613718,0.0654229532762578,0.127652523555669,0.0453600836235719,0.106864217252213
"315","Cluster 1
Increase att",243,228,1,1,0.667519,0.111013222406329,0.0308113000763119,0.0209759206103499,0.0166548370773875
"316","Cluster 2
Lower att (bottom)",240,222,1,1,0.764179,-0.495873360382547,-0.458765928080604,0.0201902632905997,-0.0105424701767465
"317","Cluster 2
Lower att (bottom)",214,203,1,1,0.718487,0.131444533808645,-0.169404509560466,0.0271465707815383,0.0392028687709796
"318","Cluster 1
Increase att",254,239,1,1,0.695167,0.115468813599252,0.10052908342519,0.0783999329564335,0.0405139709572332
"319","Cluster 1
Increase att",225,220,1,1,0.71746,0.0761299230645491,0.143200941871139,0.0411936582260051,0.0327387036727607
"320","Cluster 1
Increase att",231,216,1,1,0.666667,0.20142331510382,0.0716990206037182,0.0383316874652508,0.0736722484658242
"321","Cluster 1
Increase att",239,197,1,1,0.712598,-0.154842564268839,0.182614595951026,-0.005789155406422,-0.0398459803709534
"322","Cluster 1
Increase att",260,258,0,1,0.417214,0.0715161189738195,-0.00713162448537352,-0.0264790118437481,0.0492685929048501
"323","Cluster 2
Lower att (bottom)",305,306,0,0,0.269784,-0.0135648340109582,0.0254924930511604,0.0493824239023785,0.0757016220233617
"324","Cluster 1
Increase att",234,230,1,1,0.773333,-0.339753496292092,0.109103665076113,0.0542395300567571,0.209350669618709
"325","Cluster 1
Increase att",235,233,1,1,0.646497,-0.0749368948117142,-0.141579800785584,0.133894324380572,0.0341104636114268
"326","Cluster 1
Increase att",259,241,1,1,0.722892,0.204412218838009,-0.00106366577717931,0.0251360520048722,0.0568632136329758
"327","Cluster 1
Increase att",248,269,1,1,0.672662,0.10466945819435,0.0904036771311123,0.0234428145447495,0.0614089918998409
"328","Cluster 2
Lower att (bottom)",220,253,1,1,0.707317,-0.28676278116727,-0.0256698776284643,0.0265438690011688,0.0244570404641529
"329","Cluster 1
Increase att",256,264,1,1,0.626667,0.0621715216966924,0.00626329735318309,0.0182475549234021,0.0264454154802887
"330","Cluster 1
Increase att",278,246,1,1,0.661376,0.0296465163447243,-0.0903827513449191,-0.00124054215774461,0.0374427290391413
"331","Cluster 1
Increase att",249,226,1,1,0.598266,0.0716242284648059,0.106593000018607,0.0362393266037431,0.0344444796472425
"332","Cluster 2
Lower att (bottom)",234,242,1,1,0.647619,-0.55139521948778,0.11067590768646,0.00966306598327638,-0.472455256402213
"333","Cluster 1
Increase att",234,222,1,1,0.767045,0.229727140292527,0.190998079334057,0.0807821054706948,0.0335897493399229
"334","Cluster 1
Increase att",263,245,1,1,0.675676,0.112250387702067,0.0419081473146201,-0.0140292518584348,-0.0127245481005334
"335","Cluster 1
Increase att",236,223,1,1,0.721311,0.0392307297895099,0.113300203872101,0.084409401893362,0.0656946203610764
"336","Cluster 1
Increase att",252,232,1,1,0.632911,0.259575570929544,0.0237478316170747,-0.0398569717391468,-0.0260795426498106
"337","Cluster 1
Increase att",269,258,1,1,0.533333,0.160580685540155,0.0542381005253404,0.0337229196248225,0.0532172498668047
"338","Cluster 2
Lower att (bottom)",294,282,0,1,0.320809,-0.131355180942562,0.0641127690268943,-0.155088580659881,0.0708498542253351
"339","Cluster 1
Increase att",239,224,1,1,0.664659,0.0976369005755867,0.0665890850231369,0.0776415970573895,0.0489612459834003
"340","Cluster 2
Lower att (bottom)",244,229,1,1,0.593333,-0.310086823042943,-0.260834330955824,0.0200308267811149,0.0482260139653523
"341","Cluster 2
Lower att (bottom)",277,261,1,1,0.662757,-0.550315889271135,-0.27448562685637,0.0653853951450225,0.0206290343917447
"342","Cluster 1
Increase att",247,262,1,1,0.616505,-0.418975549931563,0.0289106348914173,-0.018670460130136,0.0767714912679625
"343","Cluster 1
Increase att",284,280,0,1,0.448276,0.0600251006049505,0.0500902015267153,0.04921618529077,0.0732437401233803
"344","Cluster 2
Lower att (bottom)",257,251,1,1,0.479624,-0.372232567661583,-0.0556031540708979,0.0657964932628626,0.139893266027068
"345","Cluster 1
Increase att",268,283,1,1,0.568942,0.0617622338839624,0.013225816756443,-0.030750692506196,-0.0417051032497793
"346","Cluster 2
Lower att (bottom)",215,217,1,1,0.73743,0.0099753989612642,-0.0104520771229859,0.0511642388220014,0.0269501887393364
"347","Cluster 1
Increase att",236,234,1,1,0.668719,-0.00615778177912552,0.134024044072897,-0.00623194377239544,0.0834446444712454
"348","Cluster 1
Increase att",261,274,1,1,0.541322,-0.225283360500724,0.012971146571322,0.0660557014943705,0.0730069369935671
"349","Cluster 1
Increase att",248,244,1,1,0.618182,0.156686090860447,0.0397210967145151,0.00851649894548245,0.0187463120106113
